branch_id,parent_id,depth,shell_q,action,defect_count,coherence_loss,observation_token,memory_length,memory_record,memory_hash,measure,phase
b0.3.2.1.4,b0.3.2.1,4,4,1.4753605156578264,2,2.5,t4:q4:r0,3,t2:q2:r2|t3:q1:r2|t4:q4:r0,7f90e67a8abfae48,0.0004851273565348,3.763401289144566
b0.3.2.2.0,b0.3.2.2,4,0,0.4133333333333333,1,2.1666666666666665,,2,t2:q2:r2|t3:q2:r0,de0a5bca19ac9ba3,0.0012870377007382,2.787714235734529
b0.3.2.2.1,b0.3.2.2,4,1,0.6663401289144566,1,2.5,,2,t2:q2:r2|t3:q2:r0,de0a5bca19ac9ba3,0.0009993366462232,3.0407210313156527
b0.3.2.2.2,b0.3.2.2,4,2,0.7526802578289131,1,2.0,t4:q2:r1,3,t2:q2:r2|t3:q2:r0|t4:q2:r1,c8addd5abc4e4988,0.0009166737013604,3.127061160230109
b0.3.2.2.3,b0.3.2.2,4,3,0.9056870534100364,1,1.8333333333333333,t4:q3:r2,3,t2:q2:r2|t3:q2:r0|t4:q3:r2,cf4b012b67879c2e,0.0007866196027847,3.2800679558112327
b0.3.2.2.4,b0.3.2.2,4,4,1.4753605156578264,2,2.0,t4:q4:r0,3,t2:q2:r2|t3:q2:r0|t4:q4:r0,e0867ed0fd2d7a7f,0.0004449986811017,3.8497414180590224
b0.3.2.3.0,b0.3.2.3,4,0,0.4133333333333333,2,2.0,,1,t2:q2:r2,fe3f5fcb885a05fa,0.0007782841626305,3.2907210313156527
b0.3.2.3.1,b0.3.2.3,4,1,0.6663401289144566,2,2.333333333333333,,1,t2:q2:r2,fe3f5fcb885a05fa,0.000604308548573,3.5437278268967765
b0.3.2.3.2,b0.3.2.3,4,2,0.7526802578289131,2,1.8333333333333333,t4:q2:r0,2,t2:q2:r2|t4:q2:r0,15bd5c58c3d39ab6,0.0005543214652216,3.6300679558112328
b0.3.2.3.3,b0.3.2.3,4,3,0.9056870534100364,2,1.6666666666666667,t4:q3:r1,2,t2:q2:r2|t4:q3:r1,b198caf3d1c15f91,0.0004756764922355,3.783074751392357
b0.3.2.3.4,b0.3.2.3,4,4,1.4753605156578264,3,1.8333333333333333,t4:q4:r2,2,t2:q2:r2|t4:q4:r2,fd0843aca4346550,0.0002690950122862,4.352748213640146
b0.3.2.4.0,b0.3.2.4,4,0,0.4133333333333333,1,2.1666666666666665,,2,t2:q2:r2|t3:q4:r2,c4f25e5d873d543b,0.0008866215628442,3.1603944935634427
b0.3.2.4.1,b0.3.2.4,4,1,0.6663401289144566,1,2.5,,2,t2:q2:r2|t3:q4:r2,c4f25e5d873d543b,0.0006884284885933,3.4134012891445664
b0.3.2.4.2,b0.3.2.4,4,2,0.7526802578289131,1,2.0,t4:q2:r1,3,t2:q2:r2|t3:q4:r2|t4:q2:r1,271b816fdd070443,0.0006314831875182,3.4997414180590227
b0.3.2.4.3,b0.3.2.4,4,3,0.9056870534100364,1,1.8333333333333333,t4:q3:r2,3,t2:q2:r2|t3:q4:r2|t4:q3:r2,5e2a6b264cb14783,0.0005418908095581,3.6527482136401455
b0.3.2.4.4,b0.3.2.4,4,4,1.4753605156578264,2,2.0,t4:q4:r0,3,t2:q2:r2|t3:q4:r2|t4:q4:r0,bb544d00a5a11043,0.0003065531226285,4.2224216758879365
b0.3.3.0.0,b0.3.3.0,4,0,0.4133333333333333,1,2.1666666666666665,,0,EMPTY,cc1d2f838445db7a,0.0015506641927567,2.6013741068200726
b0.3.3.0.1,b0.3.3.0,4,1,0.6663401289144566,1,2.5,,0,EMPTY,cc1d2f838445db7a,0.0012040327590396,2.8543809024011964
b0.3.3.0.2,b0.3.3.0,4,2,0.7526802578289131,1,2.0,t4:q2:r2,1,t4:q2:r2,551c21015b186952,0.0011044377987731,2.9407210313156527
b0.3.3.0.3,b0.3.3.0,4,3,0.9056870534100364,1,1.8333333333333333,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db,0.0009477444605229,3.0937278268967763
b0.3.3.0.4,b0.3.3.0,4,4,1.4753605156578264,2,2.0,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475,0.0005361486460051,3.663401289144566
b0.3.3.1.0,b0.3.3.1,4,0,0.4133333333333333,1,2.5,,1,t3:q1:r1,15b6f910cc830186,0.0012040327590396,2.8543809024011964
b0.3.3.1.1,b0.3.3.1,4,1,0.6663401289144566,1,2.833333333333333,,1,t3:q1:r1,15b6f910cc830186,0.0009348864129398,3.107387697982319
b0.3.3.1.2,b0.3.3.1,4,2,0.7526802578289131,1,2.333333333333333,t4:q2:r0,2,t3:q1:r1|t4:q2:r0,28d166f7e83150e8,0.0008575546506174,3.193727826896776
b0.3.3.1.3,b0.3.3.1,4,3,0.9056870534100364,1,2.166666666666667,t4:q3:r1,2,t3:q1:r1|t4:q3:r1,56c0b34234df91fd,0.0007358881329679,3.346734622477899
b0.3.3.1.4,b0.3.3.1,4,4,1.4753605156578264,2,2.333333333333333,t4:q4:r2,2,t3:q1:r1|t4:q4:r2,643fee9606a09da1,0.0004162993745005,3.916408084725689
b0.3.3.2.0,b0.3.3.2,4,0,0.4133333333333333,1,2.0,,1,t3:q2:r2,31563140965101ea,0.0011044377987731,2.940721031315652
b0.3.3.2.1,b0.3.3.2,4,1,0.6663401289144566,1,2.333333333333333,,1,t3:q2:r2,31563140965101ea,0.0008575546506174,3.193727826896776
b0.3.3.2.2,b0.3.3.2,4,2,0.7526802578289131,1,1.8333333333333333,t4:q2:r0,2,t3:q2:r2|t4:q2:r0,8ed4ef8a54f30fb9,0.0007866196027847,3.280067955811232
b0.3.3.2.3,b0.3.3.2,4,3,0.9056870534100364,1,1.6666666666666663,t4:q3:r1,2,t3:q2:r2|t4:q3:r1,6afc4ff1c5512eea,0.0006750170737601,3.433074751392356
b0.3.3.2.4,b0.3.3.2,4,4,1.4753605156578264,2,1.8333333333333333,t4:q4:r2,2,t3:q2:r2|t4:q4:r2,94386422d54541ce,0.0003818639994236,4.002748213640146
b0.3.3.3.0,b0.3.3.3,4,0,0.4133333333333333,2,1.8333333333333333,,0,EMPTY,cc1d2f838445db7a,0.0006678642334273,3.443727826896776
b0.3.3.3.1,b0.3.3.3,4,1,0.6663401289144566,2,2.166666666666667,,0,EMPTY,cc1d2f838445db7a,0.0005185716026678,3.6967346224779
b0.3.3.3.2,b0.3.3.3,4,2,0.7526802578289131,2,1.6666666666666667,t4:q2:r2,1,t4:q2:r2,551c21015b186952,0.0004756764922355,3.783074751392356
b0.3.3.3.3,b0.3.3.3,4,3,0.9056870534100364,2,1.5,t4:q3:r0,1,t4:q3:r0,6af09efde58bb5db,0.0004081893620609,3.93608154697348
b0.3.3.3.4,b0.3.3.3,4,4,1.4753605156578264,3,1.6666666666666667,t4:q4:r1,1,t4:q4:r1,de2188d0f8b87475,0.0002309168588144,4.50575500922127
b0.3.3.4.0,b0.3.3.4,4,0,0.4133333333333333,1,2.0,,1,t3:q4:r1,3f52a1fd3d4d81fc,0.0007608311447681,3.313401289144566
b0.3.3.4.1,b0.3.3.4,4,1,0.6663401289144566,1,2.333333333333333,,1,t3:q4:r1,3f52a1fd3d4d81fc,0.0005907569328533,3.5664080847256896
b0.3.3.4.2,b0.3.3.4,4,2,0.7526802578289131,1,1.8333333333333333,t4:q2:r0,2,t3:q4:r1|t4:q2:r0,a6cad113bc5fd26b,0.0005418908095581,3.652748213640146
b0.3.3.4.3,b0.3.3.4,4,3,0.9056870534100364,1,1.6666666666666663,t4:q3:r1,2,t3:q4:r1|t4:q3:r1,afb379d7c1417e66,0.0004650094496381,3.8057550092212695
b0.3.3.4.4,b0.3.3.4,4,4,1.4753605156578264,2,1.8333333333333333,t4:q4:r2,2,t3:q4:r1|t4:q4:r2,2ff0eefb8ad065d6,0.0002630605581862,4.375428471469059
b0.3.4.0.0,b0.3.4.0,4,0,0.4133333333333333,2,2.333333333333333,,1,t2:q4:r1,fdcbd870a065ef15,0.0008772264486742,3.171047569067863
b0.3.4.0.1,b0.3.4.0,4,1,0.6663401289144566,2,2.666666666666667,,1,t2:q4:r1,fdcbd870a065ef15,0.0006811335337679,3.4240543646489856
b0.3.4.0.2,b0.3.4.0,4,2,0.7526802578289131,2,2.166666666666667,t4:q2:r0,2,t2:q4:r1|t4:q2:r0,ae66c45a4d04292e,0.0006247916554241,3.5103944935634424
b0.3.4.0.3,b0.3.4.0,4,3,0.9056870534100364,2,2.0,t4:q3:r1,2,t2:q4:r1|t4:q3:r1,25c37c7d9b3ece7a,0.0005361486460051,3.6634012891445655
b0.3.4.0.4,b0.3.4.0,4,4,1.4753605156578264,3,2.166666666666667,t4:q4:r2,2,t2:q4:r1|t4:q4:r2,c13a042a0c64d1ac,0.0003033047225141,4.233074751392356
b0.3.4.1.0,b0.3.4.1,4,0,0.4133333333333333,2,2.6666666666666665,,2,t2:q4:r1|t3:q1:r2,be6a421582c54494,0.0006811335337679,3.4240543646489856
b0.3.4.1.1,b0.3.4.1,4,1,0.6663401289144566,2,3.0,,2,t2:q4:r1|t3:q1:r2,be6a421582c54494,0.0005288747181806,3.677061160230109
b0.3.4.1.2,b0.3.4.1,4,2,0.7526802578289131,2,2.5,t4:q2:r1,3,t2:q4:r1|t3:q1:r2|t4:q2:r1,d636aea9163dcb51,0.0004851273565348,3.7634012891445656
b0.3.4.1.3,b0.3.4.1,4,3,0.9056870534100364,2,2.333333333333333,t4:q3:r2,3,t2:q4:r1|t3:q1:r2|t4:q3:r2,ec3d9705168e805a,0.0004162993745005,3.916408084725689
b0.3.4.1.4,b0.3.4.1,4,4,1.4753605156578264,3,2.5,t4:q4:r0,3,t2:q4:r1|t3:q1:r2|t4:q4:r0,60a55681d1102b41,0.0002355047750404,4.486081546973479
b0.3.4.2.0,b0.3.4.2,4,0,0.4133333333333333,2,2.1666666666666665,,2,t2:q4:r1|t3:q2:r0,b49db9364f40f0c4,0.0006247916554241,3.5103944935634424
b0.3.4.2.1,b0.3.4.2,4,1,0.6663401289144566,2,2.5,,2,t2:q4:r1|t3:q2:r0,b49db9364f40f0c4,0.0004851273565348,3.763401289144566
b0.3.4.2.2,b0.3.4.2,4,2,0.7526802578289131,2,2.0,t4:q2:r1,3,t2:q4:r1|t3:q2:r0|t4:q2:r1,f04785dd5f9798e8,0.0004449986811017,3.8497414180590224
b0.3.4.2.3,b0.3.4.2,4,3,0.9056870534100364,2,1.8333333333333333,t4:q3:r2,3,t2:q4:r1|t3:q2:r0|t4:q3:r2,acc6876f6bca9342,0.0003818639994236,4.002748213640146
b0.3.4.2.4,b0.3.4.2,4,4,1.4753605156578264,3,2.0,t4:q4:r0,3,t2:q4:r1|t3:q2:r0|t4:q4:r0,937f4dff8261ccee,0.0002160243343824,4.572421675887936
b0.3.4.3.0,b0.3.4.3,4,0,0.4133333333333333,3,2.0,,1,t2:q4:r1,fdcbd870a065ef15,0.0003778175651586,4.013401289144565
b0.3.4.3.1,b0.3.4.3,4,1,0.6663401289144566,3,2.333333333333333,,1,t2:q4:r1,fdcbd870a065ef15,0.0002933612109678,4.266408084725689
b0.3.4.3.2,b0.3.4.3,4,2,0.7526802578289131,3,1.8333333333333333,t4:q2:r0,2,t2:q4:r1|t4:q2:r0,ae66c45a4d04292e,0.0002690950122862,4.352748213640146
b0.3.4.3.3,b0.3.4.3,4,3,0.9056870534100364,3,1.6666666666666667,t4:q3:r1,2,t2:q4:r1|t4:q3:r1,25c37c7d9b3ece7a,0.0002309168588144,4.505755009221269
b0.3.4.3.4,b0.3.4.3,4,4,1.4753605156578264,4,1.8333333333333333,t4:q4:r2,2,t2:q4:r1|t4:q4:r2,c13a042a0c64d1ac,0.0001306320072024,5.075428471469058
b0.3.4.4.0,b0.3.4.4,4,0,0.4133333333333333,2,2.1666666666666665,,2,t2:q4:r1|t3:q4:r2,c78cf84910990f35,0.0004304098890548,3.883074751392355
b0.3.4.4.1,b0.3.4.4,4,1,0.6663401289144566,2,2.5,,2,t2:q4:r1|t3:q4:r2,c78cf84910990f35,0.0003341971837986,4.136081546973479
b0.3.4.4.2,b0.3.4.4,4,2,0.7526802578289131,2,2.0,t4:q2:r1,3,t2:q4:r1|t3:q4:r2|t4:q2:r1,d1b85f05a6dc5de3,0.0003065531226285,4.222421675887935
b0.3.4.4.3,b0.3.4.4,4,3,0.9056870534100364,2,1.8333333333333333,t4:q3:r2,3,t2:q4:r1|t3:q4:r2|t4:q3:r2,c01ca0a969eb4659,0.0002630605581862,4.375428471469059
b0.3.4.4.4,b0.3.4.4,4,4,1.4753605156578264,3,2.0,t4:q4:r0,3,t2:q4:r1|t3:q4:r2|t4:q4:r0,b032cf2aef3649f4,0.0001488160236896,4.945101933716849
b0.4.0.0.0,b0.4.0.0,4,0,0.4133333333333333,0,1.5,,1,t1:q4:r1,2ffec9582e9065a6,0.0036498896773884,1.7453605156578262
b0.4.0.0.1,b0.4.0.0,4,1,0.6663401289144566,0,1.8333333333333333,,1,t1:q4:r1,2ffec9582e9065a6,0.0028340028479304,1.9983673112389493
b0.4.0.0.2,b0.4.0.0,4,2,0.7526802578289131,0,1.3333333333333333,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0025995803217028,2.084707440153406
b0.4.0.0.3,b0.4.0.0,4,3,0.9056870534100364,0,1.1666666666666663,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0022307619789137,2.237714235734529
b0.4.0.0.4,b0.4.0.0,4,4,1.4753605156578264,1,1.3333333333333333,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.00126196465859,2.80738769798232
b0.4.0.1.0,b0.4.0.1,4,0,0.4133333333333333,0,1.8333333333333333,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0028340028479304,1.9983673112389493
b0.4.0.1.1,b0.4.0.1,4,1,0.6663401289144566,0,2.166666666666667,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0022004972347066,2.251374106820073
b0.4.0.1.2,b0.4.0.1,4,2,0.7526802578289131,0,1.6666666666666667,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55,0.002018476909253,2.3377142357345293
b0.4.0.1.3,b0.4.0.1,4,3,0.9056870534100364,0,1.5,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f,0.0017321032579318,2.490721031315653
b0.4.0.1.4,b0.4.0.1,4,4,1.4753605156578264,1,1.6666666666666667,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676,0.0009798683665942,3.0603944935634426
b0.4.0.2.0,b0.4.0.2,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.0025995803217028,2.084707440153406
b0.4.0.2.1,b0.4.0.2,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.002018476909253,2.3377142357345293
b0.4.0.2.2,b0.4.0.2,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7,0.0018515129075955,2.4240543646489856
b0.4.0.2.3,b0.4.0.2,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92,0.0015888274592826,2.577061160230109
b0.4.0.2.4,b0.4.0.2,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac,0.0008988157953043,3.146734622477899
b0.4.0.3.0,b0.4.0.3,4,0,0.4133333333333333,1,1.1666666666666663,,1,t1:q4:r1,2ffec9582e9065a6,0.0015719913975378,2.587714235734529
b0.4.0.3.1,b0.4.0.3,4,1,0.6663401289144566,1,1.5,,1,t1:q4:r1,2ffec9582e9065a6,0.0012205925360275,2.840721031315653
b0.4.0.3.2,b0.4.0.3,4,2,0.7526802578289131,1,1.0,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0011196277871745,2.927061160230109
b0.4.0.3.3,b0.4.0.3,4,3,0.9056870534100364,1,0.8333333333333333,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0009607793524641,3.0800679558112325
b0.4.0.3.4,b0.4.0.3,4,4,1.4753605156578264,2,1.0,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.0005435226164752,3.649741418059022
b0.4.0.4.0,b0.4.0.4,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0017908130944766,2.457387697982319
b0.4.0.4.1,b0.4.0.4,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0013904994009269,2.7103944935634425
b0.4.0.4.2,b0.4.0.4,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277,0.0012754803272794,2.796734622477899
b0.4.0.4.3,b0.4.0.4,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0,0.0010945201404985,2.9497414180590225
b0.4.0.4.4,b0.4.0.4,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98,0.00061918113563,3.519414880306812
b0.4.1.0.0,b0.4.1.0,4,0,0.4133333333333333,0,1.833333333333333,,1,t1:q4:r1,2ffec9582e9065a6,0.0028340028479304,1.9983673112389493
b0.4.1.0.1,b0.4.1.0,4,1,0.6663401289144566,0,2.1666666666666665,,1,t1:q4:r1,2ffec9582e9065a6,0.0022004972347066,2.251374106820073
b0.4.1.0.2,b0.4.1.0,4,2,0.7526802578289131,0,1.6666666666666663,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.002018476909253,2.3377142357345293
b0.4.1.0.3,b0.4.1.0,4,3,0.9056870534100364,0,1.4999999999999998,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0017321032579318,2.490721031315653
b0.4.1.0.4,b0.4.1.0,4,4,1.4753605156578264,1,1.6666666666666663,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.0009798683665942,3.0603944935634426
b0.4.1.1.0,b0.4.1.1,4,0,0.4133333333333333,0,2.1666666666666665,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0022004972347066,2.251374106820073
b0.4.1.1.1,b0.4.1.1,4,1,0.6663401289144566,0,2.5,,2,t1:q4:r1|t3:q1:r2,c41e2e63bfff5da2,0.0017086038157964,2.504380902401196
b0.4.1.1.2,b0.4.1.1,4,2,0.7526802578289131,0,2.0,t4:q2:r1,3,t1:q4:r1|t3:q1:r2|t4:q2:r1,c9ba3e17c0a86d55,0.0015672718396787,2.590721031315653
b0.4.1.1.3,b0.4.1.1,4,3,0.9056870534100364,0,1.8333333333333333,t4:q3:r2,3,t1:q4:r1|t3:q1:r2|t4:q3:r2,a1a7e6f651acff7f,0.0013449134082871,2.743727826896776
b0.4.1.1.4,b0.4.1.1,4,4,1.4753605156578264,1,2.0,t4:q4:r0,3,t1:q4:r1|t3:q1:r2|t4:q4:r0,98c948d11b160676,0.0007608311447681,3.313401289144566
b0.4.1.2.0,b0.4.1.2,4,0,0.4133333333333333,0,1.6666666666666663,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.002018476909253,2.3377142357345293
b0.4.1.2.1,b0.4.1.2,4,1,0.6663401289144566,0,2.0,,2,t1:q4:r1|t3:q2:r0,d196bf15e10fef7a,0.0015672718396787,2.590721031315653
b0.4.1.2.2,b0.4.1.2,4,2,0.7526802578289131,0,1.5,t4:q2:r1,3,t1:q4:r1|t3:q2:r0|t4:q2:r1,728b73537f5d86d7,0.0014376305359619,2.6770611602301093
b0.4.1.2.3,b0.4.1.2,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r2,3,t1:q4:r1|t3:q2:r0|t4:q3:r2,e0bb202e60d38d92,0.0012336651083927,2.8300679558112325
b0.4.1.2.4,b0.4.1.2,4,4,1.4753605156578264,1,1.5,t4:q4:r0,3,t1:q4:r1|t3:q2:r0|t4:q4:r0,555891ceb96c31ac,0.0006978968540988,3.399741418059022
b0.4.1.3.0,b0.4.1.3,4,0,0.4133333333333333,1,1.5,,1,t1:q4:r1,2ffec9582e9065a6,0.0012205925360275,2.840721031315653
b0.4.1.3.1,b0.4.1.3,4,1,0.6663401289144566,1,1.8333333333333333,,1,t1:q4:r1,2ffec9582e9065a6,0.0009477444605229,3.0937278268967763
b0.4.1.3.2,b0.4.1.3,4,2,0.7526802578289131,1,1.3333333333333333,t4:q2:r0,2,t1:q4:r1|t4:q2:r0,b06bfd42da293148,0.0008693491085859,3.1800679558112326
b0.4.1.3.3,b0.4.1.3,4,3,0.9056870534100364,1,1.1666666666666663,t4:q3:r1,2,t1:q4:r1|t4:q3:r1,2486389e873ee0d9,0.0007460092391242,3.333074751392356
b0.4.1.3.4,b0.4.1.3,4,4,1.4753605156578264,2,1.3333333333333333,t4:q4:r2,2,t1:q4:r1|t4:q4:r2,e3ca7139f3b027cd,0.000422024986823,3.902748213640146
b0.4.1.4.0,b0.4.1.4,4,0,0.4133333333333333,0,1.6666666666666663,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0013904994009269,2.7103944935634425
b0.4.1.4.1,b0.4.1.4,4,1,0.6663401289144566,0,2.0,,2,t1:q4:r1|t3:q4:r2,662138bd58d50658,0.0010796707874995,2.9634012891445662
b0.4.1.4.2,b0.4.1.4,4,2,0.7526802578289131,0,1.5,t4:q2:r1,3,t1:q4:r1|t3:q4:r2|t4:q2:r1,9f6c3c65f01eb277,0.000990362777917,3.0497414180590225
b0.4.1.4.3,b0.4.1.4,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r2,3,t1:q4:r1|t3:q4:r2|t4:q3:r2,db5dc1b651e1f0e0,0.0008498539598351,3.202748213640146
b0.4.1.4.4,b0.4.1.4,4,4,1.4753605156578264,1,1.5,t4:q4:r0,3,t1:q4:r1|t3:q4:r2|t4:q4:r0,f2d9e9bdd59b8a98,0.0004807709977184,3.772421675887936
b0.4.2.0.0,b0.4.2.0,4,0,0.4133333333333333,0,1.3333333333333333,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.0025995803217028,2.084707440153406
b0.4.2.0.1,b0.4.2.0,4,1,0.6663401289144566,0,1.6666666666666663,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.002018476909253,2.3377142357345297
b0.4.2.0.2,b0.4.2.0,4,2,0.7526802578289131,0,1.1666666666666663,t4:q2:r1,3,t1:q4:r1|t2:q2:r0|t4:q2:r1,3625037e0a7f100f,0.0018515129075955,2.424054364648986
b0.4.2.0.3,b0.4.2.0,4,3,0.9056870534100364,0,1.0,t4:q3:r2,3,t1:q4:r1|t2:q2:r0|t4:q3:r2,4ea6fc2aa1f5bc29,0.0015888274592826,2.5770611602301097
b0.4.2.0.4,b0.4.2.0,4,4,1.4753605156578264,1,1.1666666666666663,t4:q4:r0,3,t1:q4:r1|t2:q2:r0|t4:q4:r0,7fac6ddf2968441b,0.0008988157953043,3.1467346224779
b0.4.2.1.0,b0.4.2.1,4,0,0.4133333333333333,0,1.6666666666666663,,3,t1:q4:r1|t2:q2:r0|t3:q1:r0,d114131d58ed2d66,0.002018476909253,2.3377142357345297
b0.4.2.1.1,b0.4.2.1,4,1,0.6663401289144566,0,2.0,,3,t1:q4:r1|t2:q2:r0|t3:q1:r0,d114131d58ed2d66,0.0015672718396787,2.590721031315653
b0.4.2.1.2,b0.4.2.1,4,2,0.7526802578289131,0,1.5,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q2:r2,7e7fe739f862bb45,0.0014376305359619,2.6770611602301093
b0.4.2.1.3,b0.4.2.1,4,3,0.9056870534100364,0,1.3333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q3:r0,3b61feaf8abf752f,0.0012336651083927,2.8300679558112325
b0.4.2.1.4,b0.4.2.1,4,4,1.4753605156578264,1,1.5,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q1:r0|t4:q4:r1,dc2281c7dc36ad2f,0.0006978968540988,3.399741418059022
b0.4.2.2.0,b0.4.2.2,4,0,0.4133333333333333,0,1.1666666666666663,,3,t1:q4:r1|t2:q2:r0|t3:q2:r1,2ca7249356894fb0,0.0018515129075955,2.4240543646489856
b0.4.2.2.1,b0.4.2.2,4,1,0.6663401289144566,0,1.5,,3,t1:q4:r1|t2:q2:r0|t3:q2:r1,2ca7249356894fb0,0.0014376305359619,2.6770611602301093
b0.4.2.2.2,b0.4.2.2,4,2,0.7526802578289131,0,1.0,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q2:r2,85c3d338c9940eb6,0.0013187128777569,2.7634012891445656
b0.4.2.2.3,b0.4.2.2,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q3:r0,88dbed354654db2a,0.0011316190249036,2.916408084725689
b0.4.2.2.4,b0.4.2.2,4,4,1.4753605156578264,1,1.0,t4:q4:r1,4,t1:q4:r1|t2:q2:r0|t3:q2:r1|t4:q4:r1,d81b1554301fcda3,0.0006401683505077,3.486081546973479
b0.4.2.3.0,b0.4.2.3,4,0,0.4133333333333333,1,1.0,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.0011196277871745,2.9270611602301093
b0.4.2.3.1,b0.4.2.3,4,1,0.6663401289144566,1,1.3333333333333333,,2,t1:q4:r1|t2:q2:r0,e19e5a4baffd9cc5,0.0008693491085859,3.180067955811233
b0.4.2.3.2,b0.4.2.3,4,2,0.7526802578289131,1,0.8333333333333333,t4:q2:r1,3,t1:q4:r1|t2:q2:r0|t4:q2:r1,3625037e0a7f100f,0.0007974384489487,3.2664080847256893
b0.4.2.3.3,b0.4.2.3,4,3,0.9056870534100364,1,0.6666666666666666,t4:q3:r2,3,t1:q4:r1|t2:q2:r0|t4:q3:r2,4ea6fc2aa1f5bc29,0.0006843009841194,3.419414880306813
b0.4.2.3.4,b0.4.2.3,4,4,1.4753605156578264,2,0.8333333333333333,t4:q4:r0,3,t1:q4:r1|t2:q2:r0|t4:q4:r0,7fac6ddf2968441b,0.0003871160015994,3.989088342554602
b0.4.2.4.0,b0.4.2.4,4,0,0.4133333333333333,0,1.1666666666666663,,3,t1:q4:r1|t2:q2:r0|t3:q4:r0,d6a0ddb20c5f4e50,0.0012754803272794,2.7967346224778997
b0.4.2.4.1,b0.4.2.4,4,1,0.6663401289144566,0,1.5,,3,t1:q4:r1|t2:q2:r0|t3:q4:r0,d6a0ddb20c5f4e50,0.000990362777917,3.049741418059023
b0.4.2.4.2,b0.4.2.4,4,2,0.7526802578289131,0,1.0,t4:q2:r2,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q2:r2,6ab2ad9c7a86b0db,0.0009084421318419,3.1360815469734797
b0.4.2.4.3,b0.4.2.4,4,3,0.9056870534100364,0,0.8333333333333333,t4:q3:r0,4,t1:q4:r1|t2:q2:r0|t3:q4:r0|t4:q3:r0,dffcc3d667fbc5ec,0.0007795558963259,3.289088342554603
